# Lynds' Catalogue of Bright Nebulae (Lynds 1965)
# Source: VizieR catalog VII/9 — https://vizier.cds.unistra.fr/viz-bin/VizieR?-source=VII/9
# Coordinates are ICRS (J2000). size is the largest angular dimension (Diam1) in arcminutes.
ra,dec,catalog,catalog_id,size
42.717083,60.289444,LBN,667,40.00
35.332500,50.395000,LBN,668,150.00
42.457917,59.706944,LBN,669,10.00
42.712917,59.956111,LBN,670,25.00
35.582500,50.227500,LBN,671,22.00
43.470833,60.203611,LBN,672,120.00
43.978333,60.535278,LBN,673,25.00
47.786250,62.772222,LBN,674,8.00
45.737500,60.429167,LBN,675,4.00
48.761667,60.851944,LBN,676,20.00
48.492917,59.686111,LBN,677,240.00
51.035000,61.510278,LBN,678,3.00
46.695417,56.692500,LBN,679,105.00
48.961667,57.101111,LBN,680,10.00
52.516667,59.838056,LBN,681,20.00
52.250833,58.838889,LBN,682,35.00
138.677500,70.792778,LBN,683,300.00
53.000000,58.502778,LBN,684,40.00
49.938333,54.680833,LBN,685,90.00
49.429167,54.049444,LBN,686,5.00
81.805417,67.542778,LBN,687,50.00
31.192917,20.238889,LBN,688,60.00
58.758333,57.313056,LBN,689,30.00
83.776667,66.533333,LBN,690,80.00
144.258333,65.775556,LBN,691,180.00
134.119167,67.058333,LBN,692,20.00
84.234167,65.030833,LBN,693,90.00
39.249583,32.050000,LBN,694,90.00
135.597917,66.636389,LBN,695,110.00
58.205833,53.315278,LBN,696,43.00
63.770833,56.875278,LBN,697,5.00
99.288333,66.958056,LBN,698,105.00
84.454167,63.863056,LBN,699,30.00
86.718750,64.352222,LBN,700,45.00
59.707083,52.975833,LBN,701,100.00
101.264167,66.281944,LBN,702,70.00
34.444583,19.230556,LBN,703,420.00
60.691667,51.321667,LBN,704,6.00
60.942083,51.303889,LBN,705,25.00
60.938750,50.970556,LBN,706,45.00
35.948333,19.726389,LBN,707,50.00
64.974583,53.120000,LBN,708,7.00
60.930000,50.137222,LBN,709,45.00
62.696250,51.213056,LBN,710,7.00
37.199583,19.556111,LBN,711,30.00
67.475000,52.608889,LBN,712,20.00
56.363750,44.155833,LBN,713,160.00
56.358750,43.489167,LBN,714,60.00
35.176667,12.895278,LBN,715,60.00
51.552500,36.841389,LBN,716,10.00
69.208750,50.850833,LBN,717,2.00
52.810417,37.669722,LBN,718,210.00
52.810000,37.586389,LBN,719,35.00
53.562917,37.833611,LBN,720,70.00
53.814583,37.999167,LBN,721,12.00
70.205833,50.429722,LBN,722,5.00
121.827500,61.355556,LBN,723,55.00
60.873750,43.970556,LBN,724,40.00
47.757083,29.688611,LBN,725,180.00
48.260417,30.186667,LBN,726,360.00
121.563750,60.523056,LBN,727,43.00
126.785833,60.335278,LBN,728,25.00
125.540833,60.256944,LBN,729,32.00
36.674583,11.724167,LBN,730,180.00
65.141250,44.952222,LBN,731,1.00
122.052917,60.021111,LBN,732,25.00
121.798750,59.688889,LBN,733,35.00
51.523750,31.674722,LBN,734,10.00
65.386667,44.367778,LBN,735,4.00
60.847917,40.637500,LBN,736,210.00
72.189583,48.553889,LBN,737,1.00
57.063333,36.653056,LBN,738,300.00
76.966667,50.331667,LBN,739,8.00
51.770417,30.906944,LBN,740,20.00
52.273750,31.388333,LBN,741,9.00
71.169583,46.758611,LBN,742,55.00
43.960833,20.201667,LBN,743,140.00
71.420000,46.757500,LBN,744,50.00
74.687917,48.008889,LBN,745,9.00
52.265833,29.838611,LBN,746,10.00
73.930417,47.395833,LBN,747,2.00
57.807500,35.483333,LBN,748,40.00
54.782500,32.161944,LBN,749,150.00
87.252917,52.515833,LBN,750,90.00
85.995833,52.021944,LBN,751,160.00
60.321667,36.972778,LBN,752,300.00
43.953333,18.201667,LBN,753,100.00
73.920417,46.412500,LBN,754,60.00
72.912500,45.750556,LBN,755,12.00
60.319167,36.639444,LBN,756,160.00
58.049583,34.148889,LBN,757,45.00
56.034583,32.140556,LBN,758,10.00
76.422083,46.234167,LBN,759,90.00
91.748750,52.160556,LBN,760,25.00
54.766667,29.162222,LBN,761,140.00
44.950833,17.198333,LBN,762,30.00
48.214583,19.853333,LBN,763,25.00
89.718333,49.670278,LBN,764,40.00
89.710833,49.003611,LBN,765,50.00
67.823333,35.440278,LBN,766,3.00
67.823333,35.440278,LBN,767,3.00
79.386667,42.053333,LBN,768,70.00
81.897500,43.041389,LBN,769,20.00
56.493750,24.155278,LBN,770,90.00
56.493750,24.155278,LBN,771,60.00
56.493750,24.155278,LBN,772,180.00
55.735833,22.658333,LBN,773,150.00
58.753333,25.479167,LBN,774,180.00
60.761667,26.637500,LBN,775,50.00
58.245833,24.148056,LBN,776,200.00
61.260833,26.385556,LBN,777,20.00
81.625833,40.542500,LBN,778,10.00
60.253333,25.139722,LBN,779,150.00
77.852917,38.027222,LBN,780,2.00
79.861250,38.884444,LBN,781,30.00
64.775000,28.203611,LBN,782,15.00
78.348333,37.391667,LBN,783,10.00
78.348333,37.391667,LBN,784,2.00
65.527083,28.450278,LBN,785,5.00
63.259167,25.626944,LBN,786,180.00
80.843750,36.546389,LBN,787,180.00
66.765417,26.094722,LBN,788,5.00
84.603333,37.528333,LBN,789,120.00
119.404167,47.198611,LBN,790,30.00
78.574583,34.057222,LBN,791,100.00
72.041667,29.787778,LBN,792,10.00
67.769167,26.606944,LBN,793,360.00
81.336667,35.543889,LBN,794,55.00
79.327500,34.386944,LBN,795,50.00
79.575000,34.052222,LBN,796,240.00
83.842917,36.198611,LBN,797,60.00
74.798750,30.558056,LBN,798,8.00
65.750833,23.616111,LBN,799,140.00
67.007500,24.610556,LBN,800,300.00
121.391667,46.356944,LBN,801,90.00
84.590833,35.861667,LBN,802,2.00
84.840833,35.860278,LBN,803,12.00
82.078750,34.373611,LBN,804,13.00
85.593333,36.190000,LBN,805,40.00
69.518333,26.182500,LBN,806,4.00
80.571250,33.380833,LBN,807,40.00
85.340833,35.858056,LBN,808,10.00
76.801667,30.832222,LBN,809,2.00
82.827917,34.203333,LBN,810,4.00
119.638750,45.530833,LBN,811,60.00
68.006667,24.322500,LBN,812,4.00
70.016250,25.746944,LBN,813,4.00
66.748333,22.945000,LBN,814,10.00
69.007083,24.234722,LBN,815,1.00
68.249583,22.938056,LBN,816,130.00
65.480417,19.617222,LBN,817,7.00
84.805000,30.693889,LBN,818,22.00
66.977083,18.777222,LBN,819,150.00
42.377917,-3.793333,LBN,820,40.00
67.724167,18.107222,LBN,821,6.00
84.787917,28.027222,LBN,822,200.00
91.054583,30.496944,LBN,823,4.00
91.052917,30.246944,LBN,824,2.00
91.052500,30.163611,LBN,825,10.00
87.782500,27.012778,LBN,826,7.00
88.032500,27.011389,LBN,827,10.00
63.435000,10.209444,LBN,828,5.00
59.918333,6.640833,LBN,829,22.00
84.760000,23.360556,LBN,830,8.00
63.928750,8.790556,LBN,831,30.00
63.928750,8.790556,LBN,832,6.00
83.752500,22.032222,LBN,833,8.00
63.925833,8.123889,LBN,834,140.00
59.911250,4.974167,LBN,835,20.00
60.406250,3.805556,LBN,836,80.00
85.243333,20.341667,LBN,837,3.00
75.457917,14.071667,LBN,838,90.00
60.653750,3.137778,LBN,839,600.00
94.760000,23.278611,LBN,840,8.00
95.261250,23.476389,LBN,841,50.00
68.172500,7.105000,LBN,842,270.00
92.250833,21.590833,LBN,843,10.00
94.255417,22.481111,LBN,844,50.00
95.758333,22.973889,LBN,845,40.00
69.923750,7.263889,LBN,846,10.00
70.174583,7.429167,LBN,847,25.00
78.703333,13.022778,LBN,848,2.00
68.167083,5.938333,LBN,849,10.00
79.455417,13.385833,LBN,850,5.00
79.455417,13.385833,LBN,851,15.00
68.417083,5.937222,LBN,852,10.00
60.140833,0.140000,LBN,853,930.00
92.494583,20.489722,LBN,854,40.00
91.984583,18.692222,LBN,855,3.00
48.106667,-9.229722,LBN,856,15.00
80.445833,11.381111,LBN,857,70.00
92.981250,18.020556,LBN,858,10.00
93.230833,17.986111,LBN,859,4.00
73.915833,5.411944,LBN,860,40.00
59.874167,-3.858889,LBN,861,90.00
92.219583,15.824167,LBN,862,30.00
92.219167,15.774167,LBN,863,42.00
92.218750,15.657500,LBN,864,30.00
83.189167,10.034722,LBN,865,270.00
80.430833,8.381111,LBN,866,3.00
80.430833,8.381111,LBN,867,20.00
76.669167,6.065833,LBN,868,30.00
79.677917,7.801389,LBN,869,40.00
52.104167,-9.327778,LBN,870,65.00
79.674583,7.134722,LBN,871,30.00
79.423750,6.969444,LBN,872,40.00
92.460833,14.156389,LBN,873,30.00
92.708750,13.738611,LBN,874,30.00
93.961250,14.282500,LBN,875,8.00
93.709167,13.833611,LBN,876,3.00
92.453750,12.823056,LBN,877,1.00
86.185417,9.186944,LBN,878,30.00
86.434583,9.052222,LBN,879,3.00
79.913333,4.766944,LBN,880,40.00
80.664583,5.046667,LBN,881,45.00
80.162917,4.715833,LBN,882,40.00
79.410417,4.219444,LBN,883,40.00
79.910833,4.216944,LBN,884,50.00
82.664167,4.870556,LBN,885,70.00
82.662917,4.670556,LBN,886,3.00
96.699167,11.969167,LBN,887,130.00
82.159167,3.872778,LBN,888,55.00
97.700833,12.297778,LBN,889,55.00
80.654167,2.880000,LBN,890,120.00
107.970833,16.749167,LBN,891,120.00
82.657500,3.537222,LBN,892,30.00
68.118333,-4.894722,LBN,893,60.00
84.660833,4.194167,LBN,894,20.00
97.694167,10.964444,LBN,895,120.00
66.862500,-6.222500,LBN,896,40.00
67.864583,-5.726944,LBN,897,25.00
97.691667,10.447778,LBN,898,5.00
99.193750,10.957222,LBN,899,30.00
68.613750,-5.830278,LBN,900,26.00
98.190833,10.345278,LBN,901,2.00
99.192917,10.790556,LBN,902,9.00
97.689583,10.014444,LBN,903,25.00
98.190000,10.161944,LBN,904,2.00
87.662500,4.513056,LBN,905,80.00
70.365417,-5.405000,LBN,906,40.00
78.383750,-1.442500,LBN,907,10.00
90.165000,5.000833,LBN,908,240.00
70.112083,-6.153889,LBN,909,35.00
77.630417,-2.105556,LBN,910,45.00
100.188750,9.902500,LBN,911,10.00
100.187500,9.702500,LBN,912,45.00
83.387083,-0.666389,LBN,913,2.00
83.638333,-0.467500,LBN,914,2.00
78.880417,-2.111389,LBN,915,60.00
76.624583,-3.350833,LBN,916,2.00
71.862917,-5.911944,LBN,917,70.00
83.140833,0.034722,LBN,918,1560.00
79.882083,-1.782778,LBN,919,50.00
99.682917,8.721389,LBN,920,2.00
84.138750,-0.386667,LBN,921,10.00
100.183750,8.952500,LBN,922,180.00
76.121667,-3.931667,LBN,923,120.00
85.137083,-0.724722,LBN,924,15.00
85.137500,-0.641389,LBN,925,2.00
102.938750,9.989167,LBN,926,10.00
85.137917,-0.574722,LBN,927,2.00
84.640000,-0.139167,LBN,928,15.00
99.429167,7.956111,LBN,929,540.00
98.425833,7.294167,LBN,930,30.00
98.425833,7.294167,LBN,931,15.00
97.924167,6.963333,LBN,932,55.00
86.895417,1.016667,LBN,933,420.00
86.895417,1.016667,LBN,934,140.00
83.635000,-1.134167,LBN,935,15.00
98.422500,6.627500,LBN,936,11.00
79.624167,-3.448333,LBN,937,200.00
86.891667,0.216667,LBN,938,7.00
86.640417,0.017778,LBN,939,10.00
83.632500,-1.634167,LBN,940,50.00
97.919167,5.880000,LBN,941,18.00
80.122500,-3.784167,LBN,942,100.00
98.417917,5.627500,LBN,943,30.00
85.133333,-1.524722,LBN,944,8.00
78.866667,-4.944722,LBN,945,90.00
85.382917,-1.559444,LBN,946,10.00
101.172500,6.614444,LBN,947,60.00
98.164583,4.961944,LBN,948,80.00
98.164583,4.961944,LBN,949,18.00
84.379167,-2.304444,LBN,950,70.00
99.165417,5.123889,LBN,951,15.00
100.166667,5.452500,LBN,952,200.00
85.379167,-2.309444,LBN,953,90.00
85.379167,-2.309444,LBN,954,10.00
88.635833,-0.991944,LBN,955,40.00
80.114167,-5.450833,LBN,956,50.00
80.364167,-5.451944,LBN,957,8.00
84.875417,-3.140278,LBN,958,60.00
75.602917,-7.929444,LBN,959,180.00
79.862083,-5.949444,LBN,960,30.00
80.864167,-5.454444,LBN,961,30.00
85.375417,-3.142778,LBN,962,50.00
83.118750,-4.465278,LBN,963,8.00
80.612500,-5.786389,LBN,964,110.00
84.872917,-3.640278,LBN,965,8.00
88.882500,-1.659722,LBN,966,90.00
84.871250,-3.973611,LBN,967,15.00
75.348333,-8.928056,LBN,968,20.00
81.110833,-6.122222,LBN,969,15.00
98.653333,2.626389,LBN,970,40.00
98.653333,2.626389,LBN,971,25.00
98.653333,2.626389,LBN,972,10.00
98.653333,2.626389,LBN,973,20.00
83.864167,-5.468611,LBN,974,90.00
74.843333,-9.925833,LBN,975,120.00
89.375833,-2.995556,LBN,976,160.00
84.361667,-5.971111,LBN,977,240.00
99.648333,1.621667,LBN,978,40.00
84.107917,-6.736667,LBN,979,2.00
76.588333,-10.933889,LBN,980,50.00
68.823750,-14.398056,LBN,981,120.00
88.363750,-5.490556,LBN,982,50.00
100.892917,0.448889,LBN,983,60.00
101.142083,0.281111,LBN,984,40.00
89.112083,-5.827500,LBN,985,60.00
101.392083,0.280000,LBN,986,20.00
101.141250,0.114444,LBN,987,20.00
88.108750,-6.489444,LBN,988,180.00
86.855000,-7.316667,LBN,989,60.00
92.114583,-5.308889,LBN,990,10.00
77.830417,-12.440000,LBN,991,70.00
85.094583,-9.391389,LBN,992,10.00
92.110417,-6.208889,LBN,993,3.00
91.859583,-6.390833,LBN,994,2.00
92.109583,-6.342222,LBN,995,3.00
92.610417,-6.177778,LBN,996,2.00
92.610417,-6.211111,LBN,997,2.00
92.359583,-6.343333,LBN,998,3.00
92.108750,-6.508889,LBN,999,15.00
92.860833,-6.145833,LBN,1000,2.00
83.087083,-10.965000,LBN,1001,80.00
84.590000,-10.305556,LBN,1002,50.00
93.610000,-6.266111,LBN,1003,1.00
93.860000,-6.300556,LBN,1004,1.00
82.582083,-11.962778,LBN,1005,60.00
83.330417,-12.299722,LBN,1006,50.00
84.832500,-11.806944,LBN,1007,30.00
91.092917,-9.753889,LBN,1008,3.00
86.079167,-12.479444,LBN,1009,35.00
85.576667,-12.977222,LBN,1010,200.00
91.336250,-11.005000,LBN,1011,240.00
104.868333,-4.736667,LBN,1012,12.00
107.120833,-4.247222,LBN,1013,1.00
101.605417,-7.337778,LBN,1014,8.00
97.593750,-9.635278,LBN,1015,5.00
89.572917,-13.663056,LBN,1016,68.00
96.339167,-10.562778,LBN,1017,5.00
93.581250,-12.015833,LBN,1018,43.00
89.570417,-14.163056,LBN,1019,3.00
103.853333,-7.898611,LBN,1020,11.00
104.854167,-7.736667,LBN,1021,2.00
104.101667,-8.233056,LBN,1022,22.00
105.098750,-8.854444,LBN,1023,3.00
107.603750,-7.916111,LBN,1024,90.00
91.310833,-16.005000,LBN,1025,140.00
109.100000,-8.756389,LBN,1026,140.00
106.091667,-10.409167,LBN,1027,20.00
109.098750,-9.089722,LBN,1028,70.00
110.352083,-8.428889,LBN,1029,40.00
105.587500,-11.240000,LBN,1030,20.00
111.102083,-8.432222,LBN,1031,40.00
109.096667,-9.506389,LBN,1032,7.00
106.588333,-11.078056,LBN,1033,150.00
107.591250,-10.582778,LBN,1034,120.00
105.836250,-11.491389,LBN,1035,15.00
109.091667,-10.589722,LBN,1036,60.00
106.333333,-12.076944,LBN,1037,150.00
107.085000,-11.830556,LBN,1038,15.00
106.332500,-12.260278,LBN,1039,10.00
109.579583,-13.091944,LBN,1040,20.00
109.579583,-13.125278,LBN,1041,10.00
106.312083,-16.410278,LBN,1042,7.00
107.302083,-18.414722,LBN,1043,20.00
107.552083,-18.466111,LBN,1044,10.00
111.313333,-16.600000,LBN,1045,8.00
113.062500,-17.007778,LBN,1046,20.00
103.777500,-22.731667,LBN,1047,60.00
112.554167,-18.588889,LBN,1048,3.00
101.268750,-24.053056,LBN,1049,180.00
112.551250,-19.155556,LBN,1050,30.00
113.804167,-18.777778,LBN,1051,4.00
103.521667,-23.730556,LBN,1052,20.00
113.050000,-19.474444,LBN,1053,10.00
109.785000,-21.926389,LBN,1054,60.00
107.527500,-23.082500,LBN,1055,150.00
106.270417,-24.243333,LBN,1056,70.00
112.285833,-22.104444,LBN,1057,33.00
110.024167,-23.994167,LBN,1058,10.00
110.774167,-24.097500,LBN,1059,300.00
111.772083,-24.602222,LBN,1060,180.00
113.277083,-23.942222,LBN,1061,20.00
114.020417,-25.278889,LBN,1062,10.00
111.502500,-28.100833,LBN,1063,90.00
111.246250,-29.099722,LBN,1064,180.00
118.018333,-26.463056,LBN,1065,8.00
118.018333,-26.463056,LBN,1066,10.00
118.268750,-26.464167,LBN,1067,50.00
109.483750,-30.841667,LBN,1068,110.00
147.371667,-7.233611,LBN,1069,45.00
111.483333,-31.267500,LBN,1070,130.00
130.052917,-22.344722,LBN,1071,80.00
116.233750,-32.121944,LBN,1072,120.00
130.042500,-24.678056,LBN,1073,50.00
131.046250,-24.181944,LBN,1074,70.00
131.797917,-24.017778,LBN,1075,60.00
132.545417,-24.853889,LBN,1076,70.00
134.296667,-25.193611,LBN,1077,840.00
135.043750,-26.196111,LBN,1078,210.00
132.529167,-28.520556,LBN,1079,15.00
133.281250,-28.356667,LBN,1080,10.00
133.532500,-28.190833,LBN,1081,80.00
136.786250,-28.701944,LBN,1082,360.00
138.040833,-28.206111,LBN,1083,300.00
136.777083,-30.701944,LBN,1084,120.00
141.297500,-28.049722,LBN,1085,20.00
139.030000,-31.209444,LBN,1086,60.00
141.291250,-29.716389,LBN,1087,75.00
142.537917,-31.220278,LBN,1088,180.00
149.310833,-29.238611,LBN,1089,150.00
150.303333,-32.241111,LBN,1090,140.00
229.761667,-29.848056,LBN,1091,90.00
238.255417,-25.981389,LBN,1092,130.00
239.006250,-25.978333,LBN,1093,90.00
240.010000,-26.474167,LBN,1094,50.00
240.005833,-25.640833,LBN,1095,60.00
243.021667,-27.928056,LBN,1096,12.00
238.242917,-23.481389,LBN,1097,70.00
238.742500,-23.312778,LBN,1098,40.00
240.243333,-23.139722,LBN,1099,130.00
247.278333,-28.275833,LBN,1100,30.00
245.011250,-25.619167,LBN,1101,17.00
247.524583,-27.608056,LBN,1102,80.00
248.278333,-28.104722,LBN,1103,240.00
245.261250,-25.618333,LBN,1104,60.00
245.009167,-25.285833,LBN,1105,12.00
245.259583,-25.285000,LBN,1106,20.00
247.268750,-26.609444,LBN,1107,60.00
247.267917,-26.442778,LBN,1108,180.00
246.506250,-24.446111,LBN,1109,20.00
247.760833,-25.107222,LBN,1110,30.00
246.500833,-23.446111,LBN,1111,60.00
246.500833,-23.446111,LBN,1112,70.00
243.227083,-19.293611,LBN,1113,60.00
243.727500,-19.291389,LBN,1114,220.00
245.232917,-20.118333,LBN,1115,20.00
263.314583,-32.201111,LBN,1116,150.00
264.065833,-32.364167,LBN,1117,80.00
252.010417,-24.421111,LBN,1118,300.00
246.481250,-19.612778,LBN,1119,150.00
267.310000,-31.348333,LBN,1120,23.00
267.560000,-31.347222,LBN,1121,45.00
235.169167,-7.160278,LBN,1122,60.00
249.227917,-18.600278,LBN,1123,210.00
266.547083,-29.351944,LBN,1124,12.00
266.796250,-29.217500,LBN,1125,2.00
