# Lynds' Catalogue of Dark Nebulae (Lynds 1962)
# Source: VizieR catalog VII/7A — https://vizier.cds.unistra.fr/viz-bin/VizieR?-source=VII/7A
# Coordinates are ICRS (J2000). size is the diameter of the equivalent circle in arcminutes,
# derived from the catalogue Area (sq deg): 2*sqrt(Area/pi)*60.
ra,dec,catalog,catalog_id,size
290.622083,4.096667,LDN,640,86.17
289.117500,5.089722,LDN,641,41.73
289.867500,5.093333,LDN,642,50.39
291.019167,4.831667,LDN,643,8.29
289.860833,6.593056,LDN,644,103.57
289.857083,7.343056,LDN,645,151.39
288.603333,8.087500,LDN,646,107.47
289.981250,7.510556,LDN,647,30.73
279.828750,12.712778,LDN,648,7.10
288.100417,8.668333,LDN,649,324.69
279.952083,13.046667,LDN,650,15.14
289.853750,8.093056,LDN,651,10.70
289.602083,8.425278,LDN,652,31.54
280.577500,13.049722,LDN,653,54.29
292.358750,7.104444,LDN,654,144.57
290.076667,8.544167,LDN,655,9.57
290.327083,8.461944,LDN,656,2.14
290.350000,8.895556,LDN,657,18.54
290.224167,9.095000,LDN,658,8.56
280.322083,14.048611,LDN,659,81.81
279.319583,14.543611,LDN,660,102.23
290.449167,9.095833,LDN,661,6.06
284.331667,12.400833,LDN,662,43.67
294.232083,7.563056,LDN,663,4.79
290.220833,9.761667,LDN,664,28.96
279.942917,14.880000,LDN,665,18.79
280.192083,15.047778,LDN,666,24.50
286.333750,12.076944,LDN,667,109.80
295.858333,7.370000,LDN,668,13.02
285.580000,12.823333,LDN,669,76.60
295.607500,7.618889,LDN,670,27.75
294.353333,8.446667,LDN,671,21.62
296.860000,7.124444,LDN,672,56.12
290.213750,11.261389,LDN,673,30.20
292.093333,10.436667,LDN,674,45.82
290.990000,11.098333,LDN,675,3.71
290.387917,11.512222,LDN,676,5.24
290.587500,11.563333,LDN,677,5.24
296.102917,8.621111,LDN,678,15.14
288.331250,12.752778,LDN,679,65.50
296.177917,8.638056,LDN,680,5.66
296.102083,8.787778,LDN,681,17.39
292.216250,10.937222,LDN,682,15.44
290.335833,11.928889,LDN,683,21.83
290.458333,12.429444,LDN,684,29.12
292.463750,11.438333,LDN,685,13.02
290.833333,12.431111,LDN,686,6.42
294.644583,10.414722,LDN,687,5.24
294.694167,10.481667,LDN,688,8.56
295.095000,10.283333,LDN,689,16.16
295.170000,10.333889,LDN,690,12.67
292.336250,11.937778,LDN,691,16.99
290.581250,12.930000,LDN,692,15.14
287.572083,14.499444,LDN,693,279.15
295.167083,10.950556,LDN,694,22.35
296.094583,10.454444,LDN,695,40.11
292.333333,12.604444,LDN,696,9.33
285.563750,16.073333,LDN,697,50.71
291.530417,13.100833,LDN,698,7.42
292.332500,12.771111,LDN,699,9.57
295.315833,11.251111,LDN,700,4.79
293.735417,12.277500,LDN,701,8.56
294.110417,12.279167,LDN,702,4.79
296.893333,10.841389,LDN,703,9.57
291.702500,13.768333,LDN,704,21.09
294.210000,12.446111,LDN,705,19.85
275.030000,21.756389,LDN,706,6.06
297.165833,11.459167,LDN,707,10.49
285.555833,17.573333,LDN,708,9.57
288.562917,16.420556,LDN,709,3.03
285.553333,18.073333,LDN,710,14.36
285.553333,18.073333,LDN,711,165.84
284.800417,18.569722,LDN,712,62.97
288.059583,17.085000,LDN,713,135.41
288.055417,17.918333,LDN,714,6.42
286.298333,19.076944,LDN,715,22.96
290.810833,17.097778,LDN,716,253.32
289.055417,18.006389,LDN,717,25.96
288.051667,18.585000,LDN,718,49.01
285.794583,19.741111,LDN,719,20.08
294.320833,15.446667,LDN,720,179.12
292.813750,16.690000,LDN,721,295.11
291.054167,18.432222,LDN,722,10.27
289.549167,19.225278,LDN,723,6.77
288.044167,20.085000,LDN,724,165.84
292.056250,18.170000,LDN,725,4.79
296.569583,15.956667,LDN,726,11.73
292.806250,18.273333,LDN,727,9.08
287.288333,21.081389,LDN,728,67.70
295.087500,17.283611,LDN,729,10.27
290.045833,19.927500,LDN,730,10.27
294.560417,17.614444,LDN,731,35.18
289.919583,20.176944,LDN,732,9.08
296.063750,17.121111,LDN,733,42.71
287.032917,22.080278,LDN,734,55.00
290.543750,20.429722,LDN,735,9.33
288.536250,21.587222,LDN,736,55.00
295.057500,18.283333,LDN,737,18.79
290.290833,20.928611,LDN,738,16.86
291.043333,20.598611,LDN,739,41.95
292.046250,20.103333,LDN,740,131.98
290.290000,21.095278,LDN,741,179.12
293.299583,19.608889,LDN,742,14.68
294.603750,18.948056,LDN,743,8.01
289.862917,21.426667,LDN,744,11.12
297.061250,17.792222,LDN,745,47.39
290.539167,21.296389,LDN,746,12.67
295.305000,18.867778,LDN,747,8.83
291.290833,21.100000,LDN,748,51.11
288.782083,22.421667,LDN,749,36.77
289.534167,22.091944,LDN,750,191.49
290.261667,21.745278,LDN,751,3.71
294.726250,19.531944,LDN,752,7.42
297.058750,18.292222,LDN,753,4.79
296.806667,18.707778,LDN,754,6.06
291.789167,21.435556,LDN,755,27.67
291.914583,21.436111,LDN,756,5.66
295.551667,19.568889,LDN,757,12.30
296.680417,18.957222,LDN,758,11.53
287.522083,24.082500,LDN,759,40.51
292.537500,21.855556,LDN,760,6.77
294.042500,21.112222,LDN,761,23.06
289.978750,23.177222,LDN,762,6.77
289.652083,23.425833,LDN,763,6.06
289.777500,23.426389,LDN,764,19.03
296.048333,20.287778,LDN,765,13.54
297.302500,19.626389,LDN,766,69.04
291.282083,22.766389,LDN,767,30.35
292.033333,22.603333,LDN,768,22.56
291.030000,23.098611,LDN,769,8.56
293.036667,22.107778,LDN,770,39.71
290.177083,23.528056,LDN,771,4.79
291.280000,23.099722,LDN,772,17.65
290.627917,23.430278,LDN,773,4.28
290.727917,23.430556,LDN,774,3.03
290.902917,23.431389,LDN,775,10.70
293.787500,22.111111,LDN,776,49.24
288.017083,25.085000,LDN,777,32.19
291.777500,23.685556,LDN,778,14.04
292.530000,23.355556,LDN,779,25.33
288.515417,25.420556,LDN,780,24.13
292.027083,23.770000,LDN,781,14.68
292.026250,23.936667,LDN,782,6.77
291.775000,24.102222,LDN,783,15.14
292.275417,24.104444,LDN,784,42.33
293.526667,24.110000,LDN,785,5.66
292.899167,24.440556,LDN,786,13.20
298.291250,22.130833,LDN,787,331.67
293.397917,24.776111,LDN,788,5.66
297.407917,23.626944,LDN,789,8.01
293.768333,25.694444,LDN,790,4.79
297.405833,23.960278,LDN,791,20.87
294.268750,25.696667,LDN,792,25.78
294.895833,25.449444,LDN,793,17.39
294.263750,26.613333,LDN,794,35.70
294.263750,26.613333,LDN,795,35.70
296.016667,26.371111,LDN,796,8.01
301.412500,23.477222,LDN,797,7.72
296.768750,26.124167,LDN,798,107.05
295.638333,26.952778,LDN,799,10.92
296.014583,26.787778,LDN,800,12.85
300.857917,24.308333,LDN,801,13.71
299.928333,24.971111,LDN,802,4.79
295.586250,27.285833,LDN,803,9.33
295.711667,27.253056,LDN,804,9.08
300.405000,24.756389,LDN,805,4.79
296.087917,27.121389,LDN,806,5.24
295.911250,27.370556,LDN,807,10.70
296.262083,27.288611,LDN,808,8.01
301.028750,25.142500,LDN,809,100.42
296.258333,27.955278,LDN,810,14.68
295.001667,28.866667,LDN,811,34.05
296.255000,28.538611,LDN,812,25.78
295.751250,29.119722,LDN,813,32.04
301.020833,26.725833,LDN,814,12.11
296.752500,29.124167,LDN,815,103.12
293.990833,30.528889,LDN,816,10.70
295.244583,30.117778,LDN,817,151.39
304.277917,26.155833,LDN,818,214.09
296.995417,30.375278,LDN,819,23.26
296.241250,30.955278,LDN,820,41.62
294.279583,32.446667,LDN,821,5.66
296.734583,32.124167,LDN,822,105.10
302.254167,30.147500,LDN,823,81.24
304.010833,29.404722,LDN,824,31.17
297.980417,33.129444,LDN,825,96.94
297.226667,33.543056,LDN,826,15.88
304.510000,29.706667,LDN,827,15.88
297.727500,33.545278,LDN,828,9.33
298.303750,33.447500,LDN,829,7.10
297.976250,33.779444,LDN,830,8.29
298.477500,33.715000,LDN,831,7.42
298.727500,33.766111,LDN,832,10.04
298.727500,33.799444,LDN,833,82.92
298.473333,34.398333,LDN,834,8.29
298.346250,34.681111,LDN,835,8.01
298.346250,34.714444,LDN,836,7.42
305.981667,30.779167,LDN,837,6.06
306.006667,30.779444,LDN,838,6.06
299.977500,34.138056,LDN,839,80.11
298.568750,35.132222,LDN,840,22.45
302.737917,33.149444,LDN,841,370.82
304.998333,31.991944,LDN,842,8.56
305.174167,31.926111,LDN,843,5.66
307.610000,30.668889,LDN,844,9.57
301.252917,34.360000,LDN,845,30.28
310.522500,29.180000,LDN,846,117.26
300.472083,35.140278,LDN,847,117.26
301.325000,34.860278,LDN,848,7.10
301.148333,35.109722,LDN,849,7.10
302.982500,34.150556,LDN,850,60.56
307.579583,31.668889,LDN,851,9.57
301.473750,35.144444,LDN,852,11.73
301.723750,35.228611,LDN,853,3.03
299.462083,36.385833,LDN,854,22.25
299.637500,36.386667,LDN,855,6.06
302.049583,35.180000,LDN,856,8.29
300.465417,36.140278,LDN,857,60.56
302.777083,34.949722,LDN,858,30.28
307.851667,32.336389,LDN,859,8.29
301.217500,36.060000,LDN,860,2.14
300.110833,36.771944,LDN,861,4.79
301.712500,36.978611,LDN,862,60.56
301.937083,37.113056,LDN,863,4.79
310.507500,32.180000,LDN,864,151.39
301.055833,37.776111,LDN,865,18.54
301.782500,37.778889,LDN,866,28.08
299.972500,38.721389,LDN,867,7.10
311.760000,32.184444,LDN,868,54.75
299.942083,39.471389,LDN,869,12.48
309.238750,35.175278,LDN,870,338.51
301.442917,39.810833,LDN,871,17.65
300.435833,40.473333,LDN,872,19.50
310.240833,35.178889,LDN,873,67.02
310.491667,35.179722,LDN,874,67.02
301.942917,39.979722,LDN,875,4.28
302.319167,39.898056,LDN,876,11.53
303.571667,39.903056,LDN,877,5.66
302.188333,40.664167,LDN,878,3.71
305.204583,39.326111,LDN,879,4.28
303.443750,40.319167,LDN,880,8.29
304.449167,39.823333,LDN,881,4.79
304.826250,39.658056,LDN,882,3.03
304.951667,39.658611,LDN,883,3.71
301.430833,41.477500,LDN,884,75.09
302.310417,41.147778,LDN,885,3.03
304.698750,39.990833,LDN,886,69.37
300.922083,42.475556,LDN,887,9.33
304.694167,40.657500,LDN,888,142.98
306.201250,40.163611,LDN,889,60.56
300.919167,42.892222,LDN,890,15.73
303.431667,41.985833,LDN,891,7.10
303.934167,41.821111,LDN,892,15.73
303.179167,42.234722,LDN,893,12.48
303.933333,41.904444,LDN,894,4.28
303.927917,42.654444,LDN,895,160.79
310.465000,39.679722,LDN,896,11.33
306.187500,42.163611,LDN,897,22.56
310.464167,39.846389,LDN,898,17.91
305.932917,42.662500,LDN,899,9.08
306.182917,42.746944,LDN,900,8.56
305.376667,43.326944,LDN,901,5.24
305.426667,43.327222,LDN,902,2.14
302.154583,45.063889,LDN,903,4.79
313.225417,39.189722,LDN,904,191.49
302.403333,45.315000,LDN,905,9.08
309.195417,42.175000,LDN,906,268.94
311.308750,41.016389,LDN,907,14.68
304.911250,45.158611,LDN,908,40.96
304.911250,45.158611,LDN,909,132.67
304.910000,45.325278,LDN,910,7.10
310.192917,42.928889,LDN,911,7.72
316.988333,38.702778,LDN,912,60.56
306.063333,45.329722,LDN,913,7.10
312.959167,41.688889,LDN,914,154.53
311.345000,43.099722,LDN,915,5.66
314.466667,41.194167,LDN,916,81.24
310.058750,44.145000,LDN,917,2.14
310.235000,44.095556,LDN,918,4.28
308.169583,45.287778,LDN,919,2.14
308.169167,45.337778,LDN,920,2.14
308.295417,45.271667,LDN,921,3.03
309.679583,44.593611,LDN,922,4.79
308.672083,45.173056,LDN,923,15.73
308.420000,45.338889,LDN,925,3.03
308.846667,45.323889,LDN,926,3.03
315.971667,41.099444,LDN,927,10.70
310.256250,44.595833,LDN,928,3.71
308.921667,45.340833,LDN,929,3.03
309.222500,45.341944,LDN,930,3.03
311.941667,43.851944,LDN,931,7.72
316.468750,41.867778,LDN,932,4.28
313.193333,44.189722,LDN,933,24.60
316.768333,42.118611,LDN,934,7.10
314.198750,43.860000,LDN,935,101.55
312.935417,45.188889,LDN,936,64.73
317.468333,42.454444,LDN,937,193.04
317.216250,42.703611,LDN,938,38.06
307.770000,48.169722,LDN,939,302.78
313.434167,45.590556,LDN,940,26.31
314.185417,45.826667,LDN,941,21.94
319.094167,43.209722,LDN,942,5.24
319.168333,43.393333,LDN,943,6.42
319.420000,43.293889,LDN,944,3.03
314.430833,46.527500,LDN,945,27.08
319.745000,43.461667,LDN,946,2.14
319.996667,43.312500,LDN,947,6.06
320.172917,43.246389,LDN,948,2.14
319.845000,43.528611,LDN,949,8.01
315.132917,46.613333,LDN,950,22.66
320.272917,43.313333,LDN,951,4.79
320.121250,43.462778,LDN,952,2.14
320.347500,43.380278,LDN,953,2.14
315.429583,47.197500,LDN,954,45.42
314.420833,47.860833,LDN,955,19.27
317.897500,45.972500,LDN,956,3.71
315.174583,47.780000,LDN,957,34.26
314.745417,48.111944,LDN,958,7.42
317.943750,46.539167,LDN,959,19.03
317.136250,47.170000,LDN,960,3.71
317.211250,47.236944,LDN,961,5.24
315.420833,48.364167,LDN,962,55.25
318.445833,46.540833,LDN,963,21.83
317.385833,47.370833,LDN,964,5.24
319.955833,45.879167,LDN,965,44.40
315.039167,49.029722,LDN,966,28.08
317.560000,47.571389,LDN,967,26.74
320.635417,45.547778,LDN,968,8.01
323.482917,43.589722,LDN,969,9.08
318.189167,47.373333,LDN,970,23.74
315.212500,49.313611,LDN,971,6.77
320.330833,46.130278,LDN,972,15.14
324.362917,43.225556,LDN,973,11.53
319.825417,46.628611,LDN,974,29.67
317.934583,47.872500,LDN,975,18.54
321.034167,46.015833,LDN,976,0.00
324.739583,43.226667,LDN,977,12.48
315.285000,49.697222,LDN,978,30.28
324.864167,43.360278,LDN,979,3.03
321.208750,46.216389,LDN,980,0.00
314.904167,50.195833,LDN,981,12.30
315.609167,49.915000,LDN,982,9.33
323.097917,45.055278,LDN,983,17.65
315.406250,50.197500,LDN,984,16.02
314.775417,50.578611,LDN,985,12.30
323.097083,45.221944,LDN,986,19.03
315.201250,50.680278,LDN,987,6.42
316.159167,50.200000,LDN,988,31.03
320.446667,47.547222,LDN,989,80.11
314.719167,51.278611,LDN,990,15.29
315.576250,50.881389,LDN,991,8.56
313.632917,52.024722,LDN,992,19.15
321.652500,47.417500,LDN,993,2.14
321.500417,47.650556,LDN,994,6.42
321.677083,47.517778,LDN,995,2.14
314.386667,51.944167,LDN,996,19.15
321.650833,47.684167,LDN,997,2.14
316.025417,51.199722,LDN,998,28.08
316.908333,50.702500,LDN,999,181.67
316.655833,50.868333,LDN,1000,34.19
321.826667,47.684722,LDN,1001,2.14
314.128750,52.693056,LDN,1002,95.03
314.885000,52.362500,LDN,1003,19.03
315.387083,52.364167,LDN,1004,28.24
318.415000,50.707500,LDN,1005,179.12
322.830000,47.804444,LDN,1006,13.37
321.316250,48.883333,LDN,1007,26.48
321.691667,49.051111,LDN,1008,7.72
323.457083,47.889722,LDN,1009,16.72
324.717500,47.060000,LDN,1010,28.88
316.642917,52.368333,LDN,1011,18.91
323.530833,48.106389,LDN,1012,9.81
315.126667,53.363333,LDN,1013,14.83
321.006667,49.998889,LDN,1014,4.28
315.125000,53.530000,LDN,1015,14.99
319.944167,51.012500,LDN,1016,3.71
321.332083,50.166667,LDN,1017,11.12
316.132083,53.283333,LDN,1018,8.56
320.246250,50.946667,LDN,1019,3.71
325.720833,47.229444,LDN,1020,24.97
320.396250,51.030556,LDN,1021,2.14
317.391667,52.870833,LDN,1022,41.84
314.614583,54.361667,LDN,1023,35.82
325.568333,47.528889,LDN,1024,7.10
315.371250,54.030833,LDN,1026,14.83
316.633750,53.368333,LDN,1027,10.92
316.380833,53.534167,LDN,1028,15.88
315.369583,54.197500,LDN,1029,214.09
326.625417,47.098611,LDN,1030,11.92
326.474167,47.231389,LDN,1031,9.57
315.872917,54.115833,LDN,1032,14.04
309.307083,57.175833,LDN,1033,57.21
316.376250,54.034167,LDN,1034,14.36
326.170000,47.730556,LDN,1035,22.35
309.558333,57.176667,LDN,1036,20.08
313.598333,55.441389,LDN,1037,52.05
311.578333,56.350833,LDN,1038,55.00
310.567500,56.847222,LDN,1039,19.03
326.647083,47.731944,LDN,1040,8.56
309.554167,57.510000,LDN,1041,10.04
327.301667,47.400278,LDN,1042,8.29
324.955000,49.227222,LDN,1043,72.54
310.310000,57.346111,LDN,1044,5.24
327.099583,47.649722,LDN,1045,9.08
325.837500,48.729722,LDN,1046,20.08
327.022917,47.866111,LDN,1047,4.79
323.817083,50.340833,LDN,1048,17.78
310.559167,57.513889,LDN,1049,4.79
316.367917,54.867500,LDN,1050,20.31
310.684583,57.514167,LDN,1051,6.77
326.971250,48.132778,LDN,1052,9.08
314.851667,55.695833,LDN,1053,12.30
323.688750,50.723611,LDN,1054,165.84
328.307500,47.202778,LDN,1055,30.20
314.596667,56.028056,LDN,1056,12.85
325.957500,49.563333,LDN,1057,15.59
315.601667,56.031667,LDN,1058,63.11
325.196250,50.728056,LDN,1059,16.44
317.871250,55.289167,LDN,1060,11.92
314.581667,57.361389,LDN,1061,53.22
318.371250,55.540833,LDN,1062,3.71
316.854583,56.369167,LDN,1063,10.70
318.370417,55.624167,LDN,1064,2.14
316.852917,56.535833,LDN,1065,10.27
326.954583,50.732778,LDN,1066,30.88
317.353750,56.704167,LDN,1067,7.42
316.570000,57.118333,LDN,1068,11.12
317.100417,56.870000,LDN,1069,9.08
326.701250,51.065278,LDN,1070,15.14
314.571250,58.194722,LDN,1071,20.54
319.118750,56.210000,LDN,1072,83.19
327.075833,51.399722,LDN,1073,27.25
323.664583,53.890278,LDN,1074,11.12
322.906250,54.388056,LDN,1075,25.78
312.337083,59.853611,LDN,1076,6.06
324.420000,53.725833,LDN,1077,3.03
324.165833,54.058333,LDN,1078,9.08
323.154583,54.722222,LDN,1079,7.10
320.372083,56.547222,LDN,1080,2.14
324.162917,54.391667,LDN,1081,51.74
312.784583,60.188611,LDN,1082,22.56
323.395000,55.972778,LDN,1083,59.06
325.415833,54.895278,LDN,1084,21.30
323.387500,56.756111,LDN,1085,6.77
322.122083,57.552500,LDN,1086,20.87
323.892083,56.557778,LDN,1087,7.72
324.649583,56.226389,LDN,1088,9.33
308.202917,63.505000,LDN,1089,33.44
323.890833,56.724444,LDN,1090,11.33
330.207500,52.907778,LDN,1091,23.84
324.391250,56.975833,LDN,1092,8.01
323.378750,57.639444,LDN,1093,12.48
308.193333,64.005000,LDN,1094,3.03
325.655000,56.312500,LDN,1095,7.42
322.871250,58.054722,LDN,1096,2.14
326.665833,55.731944,LDN,1097,3.71
323.630000,57.640278,LDN,1098,10.70
324.135833,57.391667,LDN,1099,6.06
308.696250,64.006944,LDN,1100,5.66
324.894167,56.977222,LDN,1101,20.87
323.122917,58.055556,LDN,1102,6.06
325.425000,56.728611,LDN,1103,3.71
325.525417,56.728889,LDN,1104,5.24
324.285000,57.558889,LDN,1105,6.06
325.649583,56.895833,LDN,1106,6.42
329.190417,54.488611,LDN,1107,224.54
321.596667,59.550833,LDN,1108,14.52
327.922917,55.818611,LDN,1109,26.22
324.885417,57.893889,LDN,1110,5.66
324.885417,57.893889,LDN,1111,3.03
324.632083,58.059722,LDN,1112,7.72
326.150000,57.197222,LDN,1113,3.03
327.415000,56.400556,LDN,1114,8.56
326.655000,56.981944,LDN,1115,3.03
324.123750,58.558333,LDN,1116,12.48
324.629583,58.309722,LDN,1117,4.28
326.652917,57.215278,LDN,1118,2.14
318.297083,61.707222,LDN,1119,6.77
326.905000,57.149444,LDN,1120,2.14
325.133333,58.277778,LDN,1121,6.06
308.165417,65.338333,LDN,1122,13.71
324.879583,58.477222,LDN,1123,3.71
325.385417,58.228611,LDN,1124,8.29
318.674583,61.708611,LDN,1125,6.77
324.878750,58.560556,LDN,1126,5.24
325.230833,58.561389,LDN,1127,4.28
325.382083,58.561944,LDN,1128,8.29
326.646667,57.898611,LDN,1129,13.71
326.139167,58.313889,LDN,1130,7.42
324.994167,59.560833,LDN,1131,14.52
326.638333,58.731944,LDN,1132,3.71
330.686250,56.242222,LDN,1133,33.72
325.364167,60.228611,LDN,1134,109.80
324.855833,60.643889,LDN,1135,15.73
326.373750,59.981389,LDN,1136,7.42
327.893750,59.068611,LDN,1137,9.08
327.893750,59.068611,LDN,1138,9.08
328.905417,58.571111,LDN,1139,8.29
325.105000,60.894444,LDN,1140,33.17
328.903750,58.737778,LDN,1141,6.77
329.152083,59.071667,LDN,1142,3.03
329.404583,58.989167,LDN,1143,9.57
327.631250,60.118056,LDN,1144,11.12
322.815000,62.721389,LDN,1145,28.96
322.815000,62.721389,LDN,1146,28.96
310.132500,67.345833,LDN,1147,24.13
310.132500,67.345833,LDN,1148,8.29
329.403333,59.122500,LDN,1149,8.29
333.958750,55.999722,LDN,1150,5.66
329.907500,59.073611,LDN,1151,11.12
308.604167,68.006944,LDN,1152,10.70
330.160000,58.990833,LDN,1153,19.03
334.209167,56.216667,LDN,1154,5.66
310.880000,67.681944,LDN,1155,5.24
334.967083,55.751667,LDN,1156,14.04
309.863750,68.011667,LDN,1157,4.79
311.131667,67.682778,LDN,1158,22.56
331.674167,58.577778,LDN,1159,113.09
331.167083,58.993333,LDN,1160,9.33
334.964583,56.135000,LDN,1161,5.24
320.007083,65.046111,LDN,1162,4.28
335.215833,56.168889,LDN,1163,5.66
331.669167,59.161111,LDN,1164,9.33
331.795833,59.078056,LDN,1165,9.33
331.413750,59.577222,LDN,1166,2.14
315.935417,67.033056,LDN,1167,16.86
314.157500,67.610278,LDN,1168,3.71
331.789583,59.744722,LDN,1169,4.28
315.417917,67.614722,LDN,1170,31.39
313.383750,68.324167,LDN,1171,3.03
315.668333,67.698889,LDN,1172,6.77
316.172500,67.700556,LDN,1173,5.24
315.656250,68.198889,LDN,1174,36.71
333.417917,60.748333,LDN,1175,8.29
322.750000,66.721111,LDN,1176,45.21
319.690833,68.261944,LDN,1177,4.79
332.268333,62.329167,LDN,1178,4.79
336.832500,59.038889,LDN,1179,3.03
336.705000,59.255278,LDN,1180,179.12
325.535000,66.145833,LDN,1181,6.06
333.280833,61.914722,LDN,1182,4.28
325.533750,66.229167,LDN,1183,20.31
335.181667,60.752222,LDN,1184,23.84
337.335833,59.089722,LDN,1185,5.24
333.404583,62.131667,LDN,1186,4.79
339.487917,57.260278,LDN,1187,25.78
334.164583,61.750000,LDN,1188,42.71
339.740000,57.260833,LDN,1189,46.56
337.713333,59.140556,LDN,1190,4.28
333.527917,62.415278,LDN,1191,4.28
338.472500,58.591944,LDN,1192,5.66
333.653750,62.415556,LDN,1193,3.03
338.217500,59.091389,LDN,1194,6.42
336.689167,61.255278,LDN,1195,8.83
336.689167,61.255278,LDN,1196,11.53
339.477917,58.926944,LDN,1197,6.42
339.222500,59.426389,LDN,1198,15.73
323.975417,68.558056,LDN,1199,32.82
341.493750,58.763611,LDN,1200,9.57
335.912083,63.503611,LDN,1201,6.42
336.672917,63.088611,LDN,1202,4.28
336.925833,63.005556,LDN,1203,8.56
336.671250,63.255278,LDN,1204,107.05
341.483750,60.430278,LDN,1205,20.87
337.164583,64.422778,LDN,1206,19.50
337.416667,64.423333,LDN,1207,14.68
337.669167,64.423611,LDN,1208,9.08
337.413333,64.756667,LDN,1209,22.56
341.220417,62.096389,LDN,1210,7.10
341.724167,62.180556,LDN,1211,7.10
341.976250,62.214444,LDN,1212,8.01
337.911250,65.424167,LDN,1213,5.24
338.412500,65.758333,LDN,1214,34.26
342.985833,62.099167,LDN,1215,9.81
342.984583,62.265833,LDN,1216,25.51
333.283333,70.748333,LDN,1217,29.20
345.506667,62.269167,LDN,1218,85.37
332.898333,70.997500,LDN,1219,3.71
346.013333,61.853056,LDN,1220,5.24
337.108333,69.006111,LDN,1221,9.57
346.266250,61.770000,LDN,1222,3.03
344.232500,64.267500,LDN,1223,68.04
346.002500,63.769722,LDN,1224,8.56
348.032083,61.605278,LDN,1225,12.85
347.524583,62.271389,LDN,1226,6.42
347.524583,62.321389,LDN,1227,6.06
314.756250,77.529722,LDN,1228,19.85
348.535000,61.989167,LDN,1229,4.28
348.534583,62.022500,LDN,1230,3.03
349.546667,61.273333,LDN,1231,7.72
349.292500,61.773333,LDN,1232,4.28
349.113750,62.339722,LDN,1233,2.14
349.290000,62.406667,LDN,1234,4.28
333.728750,73.416111,LDN,1235,13.02
343.180417,68.932778,LDN,1236,14.20
350.651250,62.607778,LDN,1237,4.28
353.081250,59.776111,LDN,1238,253.32
348.084167,66.071944,LDN,1239,4.79
347.753333,66.438333,LDN,1240,24.03
327.512500,76.734722,LDN,1241,79.53
337.791667,73.257500,LDN,1242,60.29
332.655417,75.330278,LDN,1243,19.27
351.306667,62.775000,LDN,1244,5.66
353.078750,60.776111,LDN,1245,17.91
351.303750,63.608333,LDN,1246,3.03
335.199583,75.252500,LDN,1247,27.67
353.074583,62.276111,LDN,1248,139.74
356.107083,58.944167,LDN,1249,14.68
350.529167,67.274444,LDN,1250,109.80
339.012917,75.259722,LDN,1251,29.90
356.352917,63.277778,LDN,1252,28.80
359.131250,58.528333,LDN,1253,6.42
359.131250,58.778333,LDN,1254,26.40
358.374167,60.528056,LDN,1255,2.14
358.878750,60.028333,LDN,1256,27.17
359.382917,59.661667,LDN,1257,11.53
359.761250,59.611667,LDN,1258,6.77
350.728750,74.274444,LDN,1259,12.67
359.254583,64.945000,LDN,1260,4.28
351.745833,74.275278,LDN,1261,11.73
351.745833,74.275278,LDN,1262,17.39
359.381250,64.845000,LDN,1263,3.03
358.114167,68.278056,LDN,1264,21.62
2.407500,58.861389,LDN,1265,3.71
359.380000,67.278333,LDN,1266,107.90
0.138750,66.778333,LDN,1267,9.33
359.885833,67.445000,LDN,1268,26.91
0.138750,67.161667,LDN,1269,10.70
0.391667,67.161667,LDN,1270,6.42
0.391667,67.278333,LDN,1271,6.77
0.644583,67.278333,LDN,1272,199.58
0.644583,68.528333,LDN,1273,30.20
359.377500,70.945000,LDN,1274,12.11
1.656250,67.445000,LDN,1275,9.57
3.168750,64.028056,LDN,1276,4.28
3.421250,64.028056,LDN,1277,5.66
3.925833,63.861111,LDN,1278,8.83
4.430833,63.777500,LDN,1279,10.70
4.933750,62.660833,LDN,1280,9.33
4.683333,63.944167,LDN,1281,5.24
5.436667,61.777222,LDN,1282,8.56
5.688750,61.710556,LDN,1283,6.06
5.439167,63.193889,LDN,1284,6.77
6.196667,63.193611,LDN,1285,7.72
8.707500,58.941944,LDN,1286,16.58
8.973750,63.441944,LDN,1287,9.81
9.489583,66.108056,LDN,1288,39.59
322.842917,88.395278,LDN,1289,7.42
10.478750,61.107222,LDN,1290,7.72
10.557917,62.023889,LDN,1291,4.28
325.118750,88.568611,LDN,1292,46.22
10.486667,63.107222,LDN,1293,7.10
10.584167,62.273889,LDN,1294,3.03
11.208333,52.440000,LDN,1295,11.53
11.209167,52.773333,LDN,1296,12.11
10.737500,62.773889,LDN,1297,16.72
10.857083,61.106944,LDN,1298,8.29
11.267500,55.740000,LDN,1299,4.79
10.984583,61.440278,LDN,1300,6.06
10.937917,62.456944,LDN,1301,3.03
10.985833,61.856944,LDN,1302,4.79
10.748750,65.273889,LDN,1303,56.64
10.775833,69.773889,LDN,1304,135.41
15.820417,67.768333,LDN,1305,110.83
15.780417,62.268333,LDN,1306,224.54
16.305417,65.267778,LDN,1307,102.23
18.417917,72.931389,LDN,1308,84.83
16.789167,62.266944,LDN,1309,44.50
16.772083,59.266944,LDN,1310,71.33
171.147500,84.725556,LDN,1311,87.23
18.553333,62.097778,LDN,1312,22.56
19.055000,61.680278,LDN,1313,12.85
19.305417,61.430000,LDN,1314,6.06
20.074167,63.095556,LDN,1315,35.95
19.809583,61.429167,LDN,1316,14.36
